Reporting country (Name),Country,Commodity (Name),Trade flow (Name),Unit (Name),Unit,Quantity
China,United States of America,"Fish live, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0
China,United States of America,"Fish liver oils, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,53.99
China,United States of America,"Fish meat, whether or not minced, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,893.55
China,United States of America,"Fish minced nei, in airtight containers prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0.19
China,United States of America,"Fish minced nei, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,177.47
China,United States of America,"Fish nei, prepared or preserved, not minced",Imports,Tonnes - net product weight,Tonnes - net product weight,14.85
China,United States of America,"Fish, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,41668.61
China,United States of America,"Fishmeals, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,64868.61
China,United States of America,"Flatfish nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,96755.37
China,United States of America,"Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,3106.02
China,United States of America,"Gadiformes nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,307.63
China,United States of America,"Greenland halibut, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,1577.71
China,United States of America,"Hake nei fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0.04
China,United States of America,"Hakes nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,640.87
China,United States of America,"Halibuts nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0.01
China,United States of America,"Herrings nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,6243.19
China,United States of America,"Livers, roes, milt, dried, salted or in brine, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,253.18
China,United States of America,"Livers, roes, milt, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,3133.25
China,United States of America,"Mackerels nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,49.05
China,United States of America,"Molluscs nei, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,1778.28
China,United States of America,"Mussels, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1.51
China,United States of America,"Nile perch (Lates niloticus) and snakeheads (Channa spp.), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0.04
China,United States of America,Ornamental saltwater fish,Imports,Tonnes - net product weight,Tonnes - net product weight,3.35
China,United States of America,"Other aquatic invertebrates, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0.02
China,United States of America,"Oysters, live fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,72.75
China,United States of America,"Pacific salmons, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,57953.19
China,United States of America,"Pomfrets, ocean breams, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,24.01
China,United States of America,"Rays and skates (Rajidae), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0.01
China,United States of America,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1251.75
China,United States of America,"Salmon fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,3.25
China,United States of America,"Salmon nei, not minced, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,3.09
China,United States of America,"Salmonoids, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,20.86
China,United States of America,"Salmons, smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0.97
China,United States of America,"Scallops, including queen scallop, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,75.41
China,United States of America,"Scallops, including queen scallops, dried, salted or in brine; smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,22.38
China,United States of America,"Sea-cucumber, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,2.93
China,United States of America,"Sea-cucumber, other than live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,13.33
China,United States of America,"Sea-cucumber, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,9.27
China,United States of America,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,117
China,United States of America,"Shrimps and prawns, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1.71
China,United States of America,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,13.61
China,United States of America,"Shrimps and prawns, peeled, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,36.86
China,United States of America,"Shrimps, prawns live, for breeding and other purposes",Imports,Tonnes - net product weight,Tonnes - net product weight,8.18
China,United States of America,"Skipjack tuna, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,2394
China,United States of America,"Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,3708.22
China,United States of America,"Stromboid conchs (Strombus spp), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,54.11
China,United States of America,"Tunas prepared or preserved, not minced, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,3.03
China,United States of America,"Yellowfin tuna, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,116.56
China,Uruguay,"Croakers, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,134.5
China,Uruguay,"Cuttlefishes and squids, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,485.49
China,Uruguay,"Fish heads, tails, maws, tongues, nei frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,12.54
China,Uruguay,"Fish, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,4572.61
China,Uruguay,"Gadiformes nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,554.81
China,Uruguay,"Hairtails, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,57.09
China,Uruguay,"Hakes nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,763.97
China,Uruguay,"Pomfrets, ocean breams, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,9.84
China,Uruguay,"Toothfish (Dissostichus spp.), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,260.85
China,Vanuatu,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,1648.83
China,Vanuatu,"Bigeye tuna, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,7.37
China,Vanuatu,"Cuttlefishes and squids, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1361.35
China,Vanuatu,"Skipjack tuna, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,3914.71
China,Vanuatu,"Yellowfin tuna, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,136.77
China,"Venezuela, Boliv Rep of","Molluscs nei, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,3.28
China,"Venezuela, Boliv Rep of","Scallop meat, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0.49
China,Viet Nam,"Carps, eels and snakeheads, fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,20.9
China,Viet Nam,"Catfish fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,209065.28
China,Viet Nam,"Catfish, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,32457.28
China,Viet Nam,"Clams, cockles, arkshells, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0.36
China,Viet Nam,"Clams, prep. or pres., whether or not in airtight containers",Imports,Tonnes - net product weight,Tonnes - net product weight,0.01
China,Viet Nam,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), frozen, even smoked, whether in shell or not",Imports,Tonnes - net product weight,Tonnes - net product weight,4.28
China,Viet Nam,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1039.8
China,Viet Nam,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,6.14
China,Viet Nam,"Cuttlefish and squid, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,61.83
China,Viet Nam,"Cuttlefishes and squids, dried, salted or in brine, smoked nei",Imports,Tonnes - net product weight,Tonnes - net product weight,996.14
China,Viet Nam,"Cuttlefishes and squids, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,1937.87
China,Viet Nam,"Cuttlefishes and squids, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,5.74
China,Viet Nam,"Fish body oils, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,20954.74
China,Viet Nam,"Fish dried, whether or not salted, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,21778.89
China,Viet Nam,"Fish fillets, dried, salted or in brine, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,58.95
China,Viet Nam,"Fish fillets, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,24.9
China,Viet Nam,"Fish heads, tail, maws etc., smoked, dried, salted, or in brine",Imports,Tonnes - net product weight,Tonnes - net product weight,231.02
