Reporting country (Name),Country,Commodity (Name),Trade flow (Name),Unit (Name),Unit,Value
China,Latvia,"Fish minced nei, in airtight containers prepared or preserved",Imports,Value (USD 1000),USD 1000,1.19
China,Latvia,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,411.71
China,Latvia,"Herrings prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,9.33
China,Latvia,"Mackerel prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,7.66
China,Latvia,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",Imports,Value (USD 1000),USD 1000,152
China,Lithuania,"Cod nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,0.14
China,Lithuania,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,685.63
China,Lithuania,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Value (USD 1000),USD 1000,2586.9
China,Madagascar,"Crabs nei, frozen",Imports,Value (USD 1000),USD 1000,580.58
China,Madagascar,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,12099.71
China,Madagascar,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,13.77
China,Madagascar,Eels and elvers live,Imports,Value (USD 1000),USD 1000,39.87
China,Madagascar,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,0.06
China,Madagascar,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,374.69
China,Madagascar,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,646.48
China,Madagascar,"Rock lobster and other sea crawfish (Palinurus, Panulirus, Jasus), even smoked, frozen, nei",Imports,Value (USD 1000),USD 1000,357.86
China,Madagascar,"Shrimps and prawns, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,2.36
China,Malaysia,"Abalone (Haliotis spp.), frozen",Imports,Value (USD 1000),USD 1000,129.57
China,Malaysia,"Abalones, dried, salted or in brine, smoked",Imports,Value (USD 1000),USD 1000,4.07
China,Malaysia,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Value (USD 1000),USD 1000,771.42
China,Malaysia,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), frozen, even smoked, whether in shell or not",Imports,Value (USD 1000),USD 1000,76.89
China,Malaysia,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), live, fresh or chilled",Imports,Value (USD 1000),USD 1000,19.2
China,Malaysia,"Common sole (Solea Solea), frozen",Imports,Value (USD 1000),USD 1000,385.15
China,Malaysia,"Crabs nei, frozen",Imports,Value (USD 1000),USD 1000,473.7
China,Malaysia,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,22920.71
China,Malaysia,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,76.63
China,Malaysia,"Cuttlefish and squid, prepared or preserved",Imports,Value (USD 1000),USD 1000,69.7
China,Malaysia,"Cuttlefishes and squids, dried, salted or in brine, smoked nei",Imports,Value (USD 1000),USD 1000,9.83
China,Malaysia,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,43127.61
China,Malaysia,"Dogfish and other sharks nei (excl. Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca), frozen",Imports,Value (USD 1000),USD 1000,28.33
China,Malaysia,"Eels, frozen",Imports,Value (USD 1000),USD 1000,341.58
China,Malaysia,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,3055.51
China,Malaysia,"Fish live, nei",Imports,Value (USD 1000),USD 1000,174.55
China,Malaysia,"Fish liver oils, nei",Imports,Value (USD 1000),USD 1000,2.04
China,Malaysia,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,2575.42
China,Malaysia,"Fish minced nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,8020.86
China,Malaysia,"Fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,6.17
China,Malaysia,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,11978.23
China,Malaysia,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,16415.18
China,Malaysia,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,520.37
China,Malaysia,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,13386.72
China,Malaysia,"Jellyfish, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,3015.99
China,Malaysia,"Molluscs nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,10.7
China,Malaysia,"Octopus, frozen",Imports,Value (USD 1000),USD 1000,4177.91
